date,continent,actual,forecast,error,abs_error,pct_error
2011-11-01,Europa,41447.0,31296.21335207062,10150.78664792938,10150.78664792938,24.49100453091751
2011-12-01,Europa,49915.0,39203.01217225151,10711.98782774849,10711.98782774849,21.460458434836198
2012-01-01,Europa,36180.0,46454.9129663597,-10274.912966359698,10274.912966359698,-28.399427767716134
2012-02-01,Europa,45562.0,38405.341145747654,7156.658854252346,7156.658854252346,15.707516909381383
2012-03-01,Europa,46660.0,42781.73910038654,3878.2608996134586,3878.2608996134586,8.311746462952119
2012-04-01,Europa,32146.0,38266.05122445037,-6120.05122445037,6120.05122445037,-19.038297842500995
2012-05-01,Europa,23684.0,26423.067994027206,-2739.0679940272057,2739.0679940272057,-11.565056553062007
2012-06-01,Europa,29860.0,25681.841473303382,4178.158526696618,4178.158526696618,13.992493391482311
2012-07-01,Europa,32461.0,33043.936427836205,-582.9364278362045,582.9364278362045,-1.7958055138048874
2012-08-01,Europa,32431.0,33626.533495478136,-1195.5334954781356,1195.5334954781356,-3.6863910933308737
2012-09-01,Europa,28525.0,28237.6324701684,287.36752983160113,287.36752983160113,1.007423417463983
2012-10-01,Europa,37683.0,32759.670411787636,4923.329588212364,4923.329588212364,13.06512111087855
2012-11-01,Europa,43641.0,37379.42833261983,6261.571667380173,6261.571667380173,14.347910605577718
2012-12-01,Europa,52506.0,44187.791256615856,8318.208743384144,8318.208743384144,15.842396570647438
2013-01-01,Europa,36292.0,47062.68307957586,-10770.683079575858,10770.683079575858,-29.677843821161296
2013-02-01,Europa,48768.0,41439.82926991407,7328.170730085927,7328.170730085927,15.026596805458347
2013-03-01,Europa,53007.0,45673.79963920232,7333.20036079768,7333.20036079768,13.834399910950781
2013-04-01,Europa,37051.0,42492.558337343165,-5441.5583373431655,5441.5583373431655,-14.686670635996776
2013-05-01,Europa,29656.0,29669.891446554735,-13.891446554735012,13.891446554735012,-0.04684194279314477
2013-06-01,Europa,28854.0,31790.93337376066,-2936.933373760661,2936.933373760661,-10.178600449714637
2013-07-01,Europa,47725.0,33651.57095059868,14073.429049401318,14073.429049401318,29.488588893454832
2013-08-01,Europa,37466.0,43389.903389227926,-5923.903389227926,5923.903389227926,-15.811411384262867
2013-09-01,Europa,19971.0,33287.80508778014,-13316.805087780143,13316.805087780143,-66.68071247198509
