date,continent,actual,forecast,error,abs_error,pct_error,ets_model,arima_model,model_type
2005-07-01,america_central_e_caribe,741.0,983.4433485832246,242.44334858322463,242.44334858322463,32.71840061851884,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2005-08-01,america_central_e_caribe,559.0,737.043245028063,178.04324502806298,178.04324502806298,31.85031216959982,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2005-09-01,america_central_e_caribe,610.0,701.7430107191797,91.74301071917967,91.74301071917967,15.039837822816338,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2005-10-01,america_central_e_caribe,775.0,756.0084102723409,-18.99158972765906,18.99158972765906,-2.4505277067947175,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2005-11-01,america_central_e_caribe,1483.0,916.6008110258516,-566.3991889741484,566.3991889741484,-38.19279763817588,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2005-12-01,america_central_e_caribe,708.0,921.238854357965,213.238854357965,213.238854357965,30.118482253949857,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2006-01-01,america_central_e_caribe,536.0,755.443838875278,219.44383887527795,219.44383887527795,40.94101471553693,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2006-02-01,america_central_e_caribe,540.0,638.2827082079646,98.28270820796456,98.28270820796456,18.200501519993438,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2006-03-01,america_central_e_caribe,337.0,664.6284614725878,327.6284614725878,327.6284614725878,97.21912803340884,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2006-04-01,america_central_e_caribe,346.0,448.56036011450436,102.56036011450436,102.56036011450436,29.641722576446348,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2006-05-01,america_central_e_caribe,135.0,535.4794020238694,400.4794020238694,400.4794020238694,296.65140890656994,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2006-06-01,america_central_e_caribe,370.0,753.258411742095,383.25841174209495,383.25841174209495,103.58335452489054,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2006-07-01,america_central_e_caribe,386.0,733.8847424519229,347.8847424519229,347.8847424519229,90.125580946094,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2006-08-01,america_central_e_caribe,198.0,481.76637473559623,283.76637473559623,283.76637473559623,143.31635087656375,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2006-09-01,america_central_e_caribe,119.0,435.5794420265788,316.5794420265788,316.5794420265788,266.0331445601503,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2006-10-01,america_central_e_caribe,460.0,409.6376019753872,-50.36239802461279,50.36239802461279,-10.948347396654952,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2006-11-01,america_central_e_caribe,507.0,577.1276662444509,70.1276662444509,70.1276662444509,13.83188683322503,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2006-12-01,america_central_e_caribe,529.0,428.65021130541305,-100.34978869458695,100.34978869458695,-18.96971430899564,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2007-01-01,america_central_e_caribe,764.0,495.575374162189,-268.424625837811,268.424625837811,-35.13411332955641,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2007-02-01,america_central_e_caribe,861.0,521.8300413151997,-339.16995868480035,339.16995868480035,-39.39256198429737,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
