date,arrivals,continent,year,month_sin,month_cos,quarter_sin,quarter_cos,lag_1,lag_2,lag_3,lag_6,lag_12,seasonal_strength,trend_strength,seasonal_peak_year,seasonal_trough_year,spikiness,linearity,curvature,stl_e_acf1,stl_e_acf10,DN_HistogramMode_5,DN_HistogramMode_10,CO_f1ecac,CO_FirstMin_ac,CO_HistogramAMI_even_2_5,CO_trev_1_num,MD_hrv_classic_pnn40,SB_BinaryStats_mean_longstretch1,SB_TransitionMatrix_3ac_sumdiagcov,PD_PeriodicityWang_th0_01,CO_Embed2_Dist_tau_d_expfit_meandiff,IN_AutoMutualInfoStats_40_gaussian_fmmi,FC_LocalSimple_mean1_tauresrat,DN_OutlierInclude_p_001_mdrmd,DN_OutlierInclude_n_001_mdrmd,SP_Summaries_welch_rect_area_5_1,SB_BinaryStats_diff_longstretch0,SB_MotifThree_quantile_hh,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,SP_Summaries_welch_rect_centroid,FC_LocalSimple_mean3_stderr
2011-03-01,40271.0,Europa,2011,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,38403.0,31547.0,42633.0,31929.0,42901.0,0.8405635334273178,0.0,13.0,16.0,3245861642739.6367,1.0,7.673861546209082e-13,0.0617980935073747,0.005665344375732558,0.009891568062924017,0.17236016743865323,1.0530744554511584,3.0,0.45422915035920663,-0.928408129951913,1.0,4.0,0.02203856749311295,0.0,0.17246181867638988,1.0,0.5,0.0625,-0.14583333333333331,0.09680194861186962,4.0,2.07710622366748,0.0,0.0,0.981747704246875,1.1297630159679122
2011-04-01,34525.0,Europa,2011,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,40271.0,38403.0,31547.0,29723.0,21929.0,0.8090634559675445,0.0,21.0,15.0,3085922264894.932,0.9995445186892912,0.5744839763158893,-0.055960715190723785,0.011874873051918972,0.02224415262026269,0.18771550351017108,1.1467626786100105,5.0,0.5012926647285296,-0.9330402706112323,1.0,4.0,0.04000000000000001,0.0,0.17034362488185625,2.0,0.25,0.375,-0.33333333333333337,0.2270709418806214,4.0,2.07710622366748,0.0,0.0,0.5890486225481251,1.058110040515004
2011-05-01,23413.0,Europa,2011,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,34525.0,40271.0,38403.0,34581.0,19159.0,0.8691672471820411,0.28016461356482636,23.0,14.0,911005507101.2347,1.0,8.242295734817162e-13,-0.3980164570083135,0.12497207091100748,0.02330666762475897,0.1888833259464493,1.2972095504158805,5.0,0.5219302408522838,-0.8354189890948888,1.0,5.0,0.08000000000000002,0.0,0.17033647167971083,3.0,0.25,0.5,-0.41666666666666663,0.29911749210011374,4.0,2.0395824750868132,0.0,0.0,0.5890486225481251,1.0523474497698804
2011-06-01,21883.0,Europa,2011,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,23413.0,34525.0,40271.0,42633.0,17894.0,0.9655454098299503,0.6600416856461269,22.0,13.0,119182613404.99995,0.9999999961994761,0.0031257433004157065,-0.04548087504711392,0.005520590680275693,0.027355500593244764,0.19232632133326344,1.0910835718797587,5.0,0.5219302408522839,-0.9524682369153823,1.0,6.0,0.12000000000000002,6.0,0.17075142949107985,2.0,0.25,0.41666666666666674,-0.08333333333333337,0.2063551959980363,4.0,2.088091942763815,0.0,0.0,0.7853981633975,1.102650553027547
2011-07-01,29667.0,Europa,2011,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,21883.0,23413.0,34525.0,31547.0,27234.0,1.0,1.0,9.0,12.0,1.6618533790362412e-48,0.9999999999999998,9.094947017729282e-13,0.40027154379669544,0.4193486431064827,0.01393748915159887,-0.49017068616802717,1.0645325715245424,6.0,0.5117635361941668,-1.0091567670449826,1.0,7.0,0.013605442176870746,6.0,0.14506106805518873,1.0,0.3333333333333333,0.33333333333333326,-0.08333333333333337,0.14286670872145063,4.0,2.088091942763815,0.0,0.0,0.981747704246875,1.1669579425191086
2011-08-01,27950.0,Europa,2011,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,29667.0,21883.0,23413.0,38403.0,29796.0,1.0,1.0,8.0,11.0,2.293148061742488e-48,1.0,1.0800249583553523e-12,0.11659770230948369,0.31863626993497113,-0.028887943163415253,-0.028887943163415364,1.136053139299972,3.0,0.545714247387036,-1.174118947478337,1.0,7.0,0.02203856749311295,6.0,0.1182326047463549,1.0,0.5,0.25,-0.125,0.14212551533034928,4.0,2.07710622366748,0.0,0.0,0.981747704246875,1.2027684620190455
2011-09-01,23559.0,Europa,2011,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,27950.0,29667.0,21883.0,40271.0,31929.0,1.0,1.0,7.0,10.0,5.235556013297247e-49,1.0,9.663381206337363e-13,-0.21466757253064978,0.5743808472913838,-0.0018460765044927552,-0.1744248994871127,1.1755481496580187,6.0,0.5752814149452522,-1.0289249458360359,1.0,7.0,0.03856749311294766,0.0,0.12468571854190535,1.0,0.5,0.25,-0.20833333333333337,0.14993845348285836,4.0,1.9793088072120353,0.0,0.0,0.7853981633975,1.1811159082016527
2011-10-01,31371.0,Europa,2011,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,23559.0,27950.0,29667.0,34525.0,29723.0,0.9801626399982134,0.5870461607772222,15.0,9.0,47479296225.597496,1.0,8.242295734817162e-13,-0.045454545454541674,0.013078266120561913,-0.011651247502344808,-0.1861199578563194,1.183259716736026,3.0,0.5585176826576195,-1.0863435601797533,1.0,7.0,0.013605442176870746,0.0,0.12367467915618222,1.0,0.3333333333333333,0.16666666666666674,-0.20833333333333337,0.22401921206705847,4.0,2.088091942763815,0.0,0.0,0.7853981633975,1.19648410422739
2011-11-01,41447.0,Europa,2011,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,31371.0,23559.0,27950.0,23413.0,34581.0,0.9863441816800051,0.5638071359433534,5.0,8.0,10544926578.227957,0.9999999999999996,1.2789769243681803e-12,-0.06521427011552475,0.22846572296170398,-0.03905932791311706,-0.21460342492494844,1.2047325790735899,3.0,0.4845237313425464,-1.112687588486368,1.0,7.0,0.03401360544217687,0.0,0.12361763698701382,1.0,0.3333333333333333,0.125,-0.25,0.2422604149281819,4.0,1.9940826364985917,0.0,0.0,0.7853981633975,1.2093013753617534
2011-12-01,49915.0,Europa,2011,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,41447.0,31371.0,23559.0,21883.0,42633.0,0.9833394803200894,0.724279893991529,4.0,7.0,34327562341.144867,0.9999999999999996,9.379164112033322e-13,-0.014499014905948746,0.0012635213190507423,-0.07500063979044358,-0.24365175999183353,1.1428991428956214,3.0,0.43563735296680894,-0.8501633424207841,1.0,7.0,0.030303030303030304,0.0,0.12588044746834212,1.0,1.0,0.16666666666666674,-0.33333333333333337,0.16194865103847345,4.0,1.9565588879179248,0.0,0.0,0.981747704246875,1.209985586450589
2012-01-01,36180.0,Europa,2012,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,49915.0,41447.0,31371.0,29667.0,31547.0,1.0,1.0,24.0,6.0,2.2545830692515455e-47,1.0,5.968558980384842e-13,0.7551399333439683,0.8473769058629612,-0.009505434028593607,-0.45767845068975,1.2142748089786366,3.0,0.3870551413985915,-0.5577524483106785,1.0,4.0,0.0303030303030303,3.0,0.16317988488295843,1.0,1.0,0.16666666666666674,-0.16666666666666663,0.14997606439535682,4.0,1.9793088072120355,0.0,0.0,0.5890486225481251,1.1501965250330175
2012-02-01,45562.0,Europa,2012,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,36180.0,49915.0,41447.0,27950.0,38403.0,0.9643676371601794,0.28318357766336,23.0,5.0,97835337991.12373,0.9999999999999998,1.1937117960769683e-12,0.603785333325607,0.23251437740209452,-0.02763249937352345,-0.7280263314057355,1.2873941630509698,3.0,0.37790263523918755,-0.7723198550293747,1.0,4.0,0.03401360544217687,3.0,0.14620181926052744,1.0,0.3333333333333333,0.125,-0.25,0.16779846446545976,4.0,1.9940826364985917,0.0,0.0,0.5890486225481251,1.0572360823354396
2012-03-01,46660.0,Europa,2012,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,45562.0,36180.0,49915.0,23559.0,40271.0,0.9611499546219575,0.5753797260888832,22.0,4.0,71987698690.84215,1.0,5.684341886080801e-13,-0.09450801389995474,0.0814632612721769,-0.5447204926902042,-0.7291917461161093,1.3548648926683988,6.0,0.47385252798424793,-0.6421235637884983,1.0,4.0,0.013605442176870746,3.0,0.15032750596652988,2.0,0.3333333333333333,0.41666666666666674,-0.33333333333333337,0.27820408337109676,4.0,1.9940826364985917,0.0,0.0,0.5890486225481251,0.9208824488849356
2012-04-01,32146.0,Europa,2012,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,46660.0,45562.0,36180.0,31371.0,34525.0,0.9999960333018351,0.9999550176317439,21.0,15.0,2293.0553160475074,0.9999999999999998,1.0231815394945443e-12,-0.045454545454267595,0.005516829447555046,-0.5481272142912662,-0.7277997537805574,1.7565329357487616,6.0,0.49163045877059386,-0.02643318694383095,1.0,4.0,0.0625,3.0,0.17321622487854202,3.0,0.2,0.7083333333333333,-0.41666666666666663,0.47261969913788526,4.0,1.8852995009468116,0.0,0.0,0.5890486225481251,0.8429464130553329
2012-05-01,23684.0,Europa,2012,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,32146.0,46660.0,45562.0,41447.0,23413.0,0.8992183076046614,0.3493970309533866,20.0,2.0,1453804205649.3599,1.0,6.252776074688882e-13,-0.04545454545454589,0.018906873555975583,0.12679649009246585,-0.24427590069969196,1.5517079758932013,6.0,0.523248606158517,-0.23454190418232282,1.0,5.0,0.0625,2.0,0.18163021819048117,3.0,0.2,0.625,-0.20833333333333337,0.3970145708988558,4.0,1.8280354621608146,0.0,0.0,0.5890486225481251,0.9188958297689622
2012-06-01,29860.0,Europa,2012,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,23684.0,32146.0,46660.0,49915.0,21883.0,0.9788722199523643,0.5830334024222725,19.0,1.0,30554149066.338245,1.0,5.684341886080801e-13,-0.11393914412513914,0.021488657769892682,0.10828412407529364,-0.5936441079406204,1.2680693859607925,6.0,0.4594213595015612,-0.30251466984542763,1.0,6.0,0.12000000000000002,0.0,0.13365177502491066,3.0,0.25,0.5416666666666667,0.08333333333333326,0.2509819413135195,4.0,1.8852995009468116,0.0,0.0,0.5890486225481251,1.053525867694041
2012-07-01,32461.0,Europa,2012,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,29860.0,23684.0,32146.0,36180.0,29667.0,0.9764291393425111,0.6655075042406307,18.0,23.0,73690412662.87067,1.0,6.821210263296962e-13,-0.05007050414531685,0.0020595107241019243,-0.41307199387276905,-0.5937232571721055,1.29450809057584,6.0,0.3718965594907814,-0.43284151351706124,1.0,6.0,0.04000000000000001,3.0,0.20657662726824388,2.0,0.25,0.45833333333333326,0.08333333333333326,0.20560115862686693,4.0,1.873535300749036,0.0,0.0,0.5890486225481251,1.1251305246946173
2012-08-01,32431.0,Europa,2012,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,32461.0,29860.0,23684.0,45562.0,27950.0,0.890218320751133,0.18523484334431084,17.0,22.0,1623037063173.829,0.9999999999999998,1.2505552149377763e-12,-0.028766729773970677,0.0010096450748171143,-0.4475397787397324,-0.4475397787397324,1.2915118082647539,6.0,0.3969124781508384,-0.4518692459838357,1.0,6.0,0.12000000000000002,3.0,0.1404920266357402,2.0,0.25,0.375,0.04166666666666674,0.20663208121296342,4.0,1.873535300749036,0.0,0.0,0.5890486225481251,1.1474705324651846
2012-09-01,28525.0,Europa,2012,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,32431.0,32461.0,29860.0,46660.0,23559.0,0.8903586079774761,0.4693813902556153,16.0,21.0,1810246000433.047,1.0,7.958078640513122e-13,-0.05785831182772107,0.03711622736805034,-0.4643185102630939,-0.2800865015293561,1.2869933073267537,6.0,0.3969124781508384,-0.4599747555281514,0.9565217391304348,6.0,0.08000000000000002,0.0,0.13947883209362472,2.0,0.25,0.29166666666666674,-0.04166666666666663,0.22142107734467714,4.0,1.8625495816527011,0.0,0.0,0.5890486225481251,1.152490163609473
2012-10-01,37683.0,Europa,2012,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,28525.0,32431.0,32461.0,32146.0,31371.0,1.0,1.0,15.0,20.0,1.958481421165492e-48,1.0,7.389644451905042e-13,-0.006332722763202248,0.14196786653517426,-0.4417093316472817,-0.44170933164728177,1.2767807296531895,6.0,0.45869394607643754,-0.45250047428751883,0.9565217391304348,6.0,0.04000000000000001,0.0,0.14240587056423043,3.0,0.25,0.20833333333333326,-0.08333333333333337,0.2534421322325584,4.0,1.911059049329703,0.0,0.0,0.5890486225481251,1.0997683195366947
2012-11-01,43641.0,Europa,2012,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,37683.0,28525.0,32431.0,23684.0,41447.0,1.0,1.0,14.0,19.0,3.409468562137651e-48,1.0,6.252776074688882e-13,-0.017420674581841926,0.21468232376052912,-0.48533348637447893,-0.3025841154917608,1.2692741388570843,6.0,0.38023519904413366,-0.39069338241195234,0.9565217391304348,6.0,0.04000000000000001,0.0,0.12014635756393845,2.0,0.25,0.16666666666666674,-0.125,0.2538165399496884,4.0,1.9565588879179245,0.0,0.0,0.5890486225481251,1.1143203206115047
2012-12-01,52506.0,Europa,2012,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,43641.0,37683.0,28525.0,29860.0,49915.0,1.0,1.0,13.0,18.0,1.7794983182578767e-47,1.0,8.526512829121202e-13,0.4824000861607473,0.6847024616796485,-0.5178081227373619,-0.34078380681058873,1.234306905201174,6.0,0.45869394607643765,-0.38231761353158455,0.9565217391304348,6.0,0.04000000000000001,0.0,0.17669460482663957,2.0,0.25,0.16666666666666674,-0.20833333333333337,0.20484405542610123,4.0,1.873535300749036,0.0,0.0,0.5890486225481251,1.1196441754487516
2013-01-01,36292.0,Europa,2013,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,52506.0,43641.0,37683.0,32461.0,36180.0,0.9633068293845028,0.6782559106957291,12.0,17.0,169985808482.38553,1.0,1.1368683772161603e-12,-0.007259801525897401,0.11362620374935355,-0.43456845545839107,-0.25636378987859665,1.3155154578378925,6.0,0.37708876863313584,-0.158014431521282,0.9565217391304348,6.0,0.03401360544217687,3.0,0.17604549772995515,2.0,0.6666666666666666,0.20833333333333326,-0.29166666666666663,0.17917059374220304,4.0,1.873535300749036,0.0,0.0,0.5890486225481251,1.1049465972272554
2013-02-01,48768.0,Europa,2013,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,36292.0,52506.0,43641.0,32431.0,45562.0,0.9858304747305217,0.7846867611625107,11.0,16.0,19434672831.827946,0.9999999931247383,0.0033271238884822196,-1.0455500880863874e-06,0.24988177840407322,-0.4588412928752062,-0.8162338512555966,1.369090130741427,6.0,0.41755005427459274,-0.4762009433695717,0.9565217391304348,6.0,0.006802721088435373,3.0,0.1717041013601762,2.0,0.3333333333333333,0.125,-0.375,0.18151833332607772,4.0,1.873535300749036,0.0,0.0,0.5890486225481251,1.1301578917555344
2013-03-01,53007.0,Europa,2013,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,48768.0,36292.0,52506.0,28525.0,46660.0,1.0,1.0,10.0,15.0,3.0593200250812276e-47,1.0,1.1937117960769683e-12,0.6723928264069327,1.1541182110729984,-0.48494408924002885,-0.8252825729599758,1.4256430909631674,6.0,0.48370986473649474,-0.29571976873287154,0.9565217391304348,6.0,0.04000000000000001,3.0,0.17152920127946394,3.0,0.25,0.08333333333333326,-0.45833333333333337,0.2525402057891838,3.0,1.873535300749036,0.0,0.0,0.5890486225481251,1.0105761393619714
2013-04-01,37051.0,Europa,2013,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,53007.0,48768.0,36292.0,37683.0,32146.0,0.9938591341016434,0.8899085844965255,9.0,14.0,9122866753.462614,0.9999999999999991,1.2505552149377763e-12,0.3934389543046815,0.001263521319050491,-0.49170639062023397,-0.8143142092817324,1.524965164506559,6.0,0.4837098647364947,-0.22702553233275077,0.9565217391304348,6.0,0.10416666666666669,0.0,0.21231386195465748,1.0,0.2,0.6666666666666667,-0.5416666666666667,0.3739159579016364,3.0,1.873535300749036,0.0,0.0,0.5890486225481251,0.903342937966906
2013-05-01,29656.0,Europa,2013,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,37051.0,53007.0,48768.0,43641.0,23684.0,0.998031444990362,0.9723239191997255,8.0,13.0,460153474.35633343,0.9999999999999998,1.0231815394945443e-12,-0.00146675032952564,3.995266324002195e-06,-0.5027514525796126,-0.8254463352904089,1.519141516441461,6.0,0.48370986473649474,-0.3575715360268345,0.9565217391304348,6.0,0.0625,2.0,0.1820412242909555,1.0,0.2,0.5833333333333333,-0.625,0.3707362383134239,3.0,1.8587614714624796,0.0,0.0,0.5890486225481251,0.9385796178624287
2013-06-01,28854.0,Europa,2013,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,29656.0,37051.0,53007.0,52506.0,29860.0,1.0,1.0,7.0,12.0,3.130440598298296e-48,1.0,7.389644451905042e-13,-0.18545873235983276,0.19400509986333614,-0.5453227030685085,-0.5453227030685085,1.3012028604083987,6.0,0.3969124781508384,-0.4112948626827428,0.9565217391304348,4.0,0.12000000000000002,3.0,0.06501994042437119,1.0,0.25,0.5,-0.5833333333333333,0.251205693779338,3.0,1.884521019845371,0.0,0.0,0.5890486225481251,1.0556407303169713
2013-07-01,47725.0,Europa,2013,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,28854.0,29656.0,37051.0,36292.0,32461.0,0.986420553960518,0.840379539310074,6.0,11.0,42092137153.83282,0.9999999999999998,8.526512829121202e-13,-0.035279624638908366,0.044795451180393894,-0.46946598070468226,-0.633018000924152,1.2741283834863901,6.0,0.4753712251831423,-0.4917261352237386,0.9565217391304348,4.0,0.054421768707482984,3.0,0.08597511939226017,2.0,0.3333333333333333,0.41666666666666674,-0.08333333333333337,0.16381657742444347,3.0,1.884521019845371,0.0,0.0,0.5890486225481251,1.1327461242273886
2013-08-01,37466.0,Europa,2013,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,47725.0,28854.0,29656.0,48768.0,32431.0,1.0,1.0,5.0,10.0,2.8964308440971456e-47,1.0,1.3073986337985843e-12,0.4874727483138304,0.6201917602100104,-0.5441547800655917,-0.3832313744260209,1.0391800916961207,3.0,0.4638861552187921,-0.08665913613789779,0.9565217391304348,4.0,0.013774104683195593,3.0,0.11659813494418418,1.0,0.5,0.41666666666666674,-0.125,0.1436230313018994,4.0,1.982318436300816,0.0,0.0,0.981747704246875,1.1712786653806346
2013-09-01,19971.0,Europa,2013,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,37466.0,47725.0,28854.0,53007.0,28525.0,0.9980793412028197,0.9809844648907761,4.0,9.0,767970305.565895,0.9999999999999996,1.0231815394945443e-12,0.22156547261849407,0.0492828287512242,-0.6021377446690539,-0.10733036547474184,0.9410955816268856,2.0,0.41002528132729205,-0.15411663480284404,0.9565217391304348,3.0,0.02203856749311295,3.0,0.11281437564719325,3.0,0.5,0.33333333333333326,-0.125,0.14143823552272217,4.0,2.0653420234697046,0.0,0.0,0.981747704246875,1.1550820385277765
2013-10-01,39858.0,Europa,2013,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,19971.0,37466.0,47725.0,37051.0,37683.0,1.0,1.0,3.0,24.0,1.854993482433456e-48,1.0,9.663381206337363e-13,0.05045871559633026,0.3010035629927544,-0.8409122097957341,-0.8409122097957341,0.8620134430626847,2.0,0.3033177320430049,-0.46621896392106704,0.9565217391304348,4.0,0.005509641873278237,3.0,0.11566720313578319,3.0,0.5,0.25,0.33333333333333326,0.22428075133178937,4.0,2.080115852756261,0.0,0.0,1.570796326795,1.1147559708707686
2013-11-01,41144.0,Europa,2013,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,39858.0,19971.0,37466.0,29656.0,43641.0,1.0,1.0,2.0,23.0,3.31050126589055e-48,1.0,6.821210263296962e-13,0.15026199020693692,0.2363122945256535,-0.8878266332971801,-1.0690772128407242,0.8579108182312624,2.0,0.2544313536672676,-0.0868042292177209,0.9565217391304348,3.0,0.0303030303030303,3.0,0.09472761467521067,1.0,0.5,0.16666666666666674,0.25,0.24877072296632693,4.0,1.982318436300816,0.0,0.0,1.570796326795,1.1311162563935808
2013-12-01,49436.0,Europa,2013,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,41144.0,39858.0,19971.0,28854.0,52506.0,1.0,1.0,1.0,22.0,5.728558156909098e-48,1.0,1.0516032489249483e-12,-0.029338382062180233,0.1180644132653061,-0.8869097478445719,-1.0682561102643013,0.8369719213865324,2.0,0.2512849232562696,-0.12175520931696088,0.9565217391304348,3.0,0.013774104683195593,3.0,0.09512823309366338,2.0,0.5,0.16666666666666674,0.16666666666666674,0.21750219156589964,4.0,2.080115852756261,0.0,0.0,1.570796326795,1.1514023911450575
2014-01-01,45330.0,Europa,2014,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,49436.0,41144.0,39858.0,47725.0,36292.0,1.0,1.0,12.0,21.0,1.0990794654410632e-47,1.0,1.3642420526593924e-12,0.417721518987342,0.6105699035812672,-0.8873341087433118,0.022078310757568498,0.8737877892406386,2.0,0.3174447337181716,0.060659482219223286,0.9565217391304348,3.0,0.03856749311294766,3.0,0.09635675787890811,2.0,0.5,0.16666666666666674,0.08333333333333326,0.16601613234973905,4.0,2.080115852756261,0.0,0.0,1.374446785945625,1.21816426803699
2014-02-01,62257.0,Europa,2014,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,45330.0,49436.0,41144.0,37466.0,48768.0,1.0,1.0,11.0,20.0,2.5059660002640215e-48,1.0,1.0800249583553523e-12,0.19767441860465124,0.2970972702806614,-0.9177703836932554,-0.019654552866372077,0.931498865747917,2.0,0.3380823098419259,0.00838523788399814,0.9565217391304348,3.0,0.013774104683195593,3.0,0.088357297174628,2.0,0.5,0.125,0.0,0.1713681615864051,4.0,2.117639601336928,0.0,0.0,1.1780972450962501,1.1734750739698943
2014-03-01,37624.0,Europa,2014,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,62257.0,45330.0,49436.0,19971.0,53007.0,0.9958385709265233,0.932937392784924,24.0,19.0,3853164014.353229,0.9999999999999996,1.4210854715202004e-12,-0.06259318770844989,0.170187330135691,-0.6157735657547407,-0.8204677474437285,0.9065551852323173,2.0,0.24213241709686548,0.19721514076835253,0.9565217391304348,4.0,0.0625,3.0,0.08307748663883972,1.0,0.2,0.08333333333333326,-0.08333333333333337,0.24500906531501365,4.0,2.117639601336928,0.0,0.0,0.981747704246875,1.0150030680991053
2014-04-01,43876.0,Europa,2014,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,37624.0,62257.0,45330.0,39858.0,37051.0,0.9380239550649574,0.2436654335423395,23.0,18.0,1225197968095.685,1.0,1.2505552149377763e-12,-0.03666339227198055,0.05210838316510771,-0.17204659496279784,-0.7937608722936103,0.9275770891524004,3.0,0.1843112461883159,-0.28213211018740103,0.9565217391304348,5.0,0.0625,3.0,0.08024130878631057,2.0,0.2,0.16666666666666674,-0.16666666666666663,0.2859231433250066,4.0,1.982318436300816,0.0,0.0,0.981747704246875,1.0824369070043018
2014-05-01,37333.0,Europa,2014,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,43876.0,37624.0,62257.0,41144.0,29656.0,0.8273056849236488,0.22957976751846032,22.0,17.0,9287396657111.51,1.0,1.0800249583553523e-12,-0.03946082286844467,0.04788547072390264,0.19536206624269015,-0.8452947046754341,0.8701978017267041,3.0,0.2223087075791629,-0.2505300113583738,0.9565217391304348,6.0,0.0625,3.0,0.10938069676028357,2.0,0.2,0.25,-0.25,0.271649392717808,4.0,1.9793088072120353,0.0,0.0,0.981747704246875,1.094280949949142
2014-06-01,88839.0,Europa,2014,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,37333.0,43876.0,37624.0,49436.0,28854.0,0.9814739230730254,0.5709948749103424,21.0,16.0,58264692928.58371,0.9999999999999991,1.3073986337985843e-12,-0.04545454545454197,0.004820788778865986,0.14711590858932788,-0.5119405028814932,0.8175943959739963,3.0,0.22567285161675257,-0.3197637391237299,0.9565217391304348,6.0,0.027210884353741492,3.0,0.13653057425566828,2.0,0.3333333333333333,0.16666666666666674,-0.08333333333333337,0.18363844035050847,4.0,2.1256156913444824,0.0,0.0,1.1780972450962501,1.1846400364718652
2014-07-01,64549.0,Europa,2014,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,88839.0,37333.0,43876.0,45330.0,47725.0,0.8119357671826567,0.46862942640932004,24.0,15.0,28570408800110.953,1.0,7.958078640513122e-13,-0.08181889609180984,0.09464908118391079,-0.11142714047573388,-0.36316077849881157,0.6707526711622008,3.0,0.20384635876117285,2.209496516000572,0.9565217391304348,4.0,0.013605442176870746,3.0,0.13099172773926446,1.0,0.3333333333333333,0.5,-0.125,0.2228801515163721,4.0,2.1256156913444824,0.0,0.0,1.570796326795,1.133547955986806
2014-08-01,46326.0,Europa,2014,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,64549.0,88839.0,37333.0,62257.0,37466.0,1.0,1.0,23.0,14.0,1.0668159877678139e-47,1.0,1.0231815394945443e-12,0.6692196366276181,0.42594653008436445,-0.20083584692366174,-0.44253939218067173,0.8438441823673807,3.0,0.2136380132935161,1.7402767529987262,1.0,4.0,0.03856749311294766,3.0,0.15829083876487693,1.0,0.5,0.9166666666666667,-0.16666666666666663,0.2769762202413398,4.0,2.1779132692117056,0.0,0.0,1.1780972450962501,1.0895688406266213
2014-09-01,36026.0,Europa,2014,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,46326.0,64549.0,88839.0,37624.0,19971.0,1.0,1.0,22.0,13.0,9.823564764800555e-48,1.0,1.0231815394945443e-12,0.1979568009227206,0.2700410222376115,-0.24470363166032894,-0.48963903458971714,0.8219731756561386,3.0,0.2251230832578663,1.7172610911167792,1.0,4.0,0.02203856749311295,3.0,0.1417505158591429,1.0,0.5,0.8333333333333333,-0.20833333333333337,0.2734766059508686,4.0,2.1551633499175953,0.0,0.0,1.1780972450962501,1.1410517159382272
2014-10-01,46798.0,Europa,2014,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,36026.0,46326.0,64549.0,43876.0,39858.0,0.8266284515448354,0.5334879719676253,21.0,12.0,40591952104267.195,1.0,1.1368683772161603e-12,-0.04545454545454476,0.01307826612056286,-0.2723611015286888,-0.52227513202346,0.802146590784317,3.0,0.24056845023926618,1.7931905591651023,1.0,4.0,0.0303030303030303,3.0,0.1627526610250156,1.0,0.5,0.75,-0.16666666666666663,0.2513615164957332,4.0,2.1551633499175953,0.0,0.0,1.1780972450962501,1.2470230778388243
