ds,simulation,set,value
2007-10-01,sim_59,train,46717.72596594366
2007-11-01,sim_59,train,58785.068852112854
2007-12-01,sim_59,train,69869.44532140407
2008-01-01,sim_59,train,92798.6787246169
2008-02-01,sim_59,train,81304.03602737073
2008-03-01,sim_59,train,81788.75961402459
2008-04-01,sim_59,train,58106.69879776526
2008-05-01,sim_59,train,61116.72948308662
2008-06-01,sim_59,train,42574.74474914657
2008-07-01,sim_59,train,58455.38309407825
2008-08-01,sim_59,train,62297.03238177194
2008-09-01,sim_59,train,62620.08922953779
2008-10-01,sim_59,train,60948.553486949095
2008-11-01,sim_59,train,63281.32742757832
2008-12-01,sim_59,train,70145.38559458291
2009-01-01,sim_59,train,90770.94219785697
2009-02-01,sim_59,train,204694.46852389176
2009-03-01,sim_59,train,117378.57735791168
2009-04-01,sim_59,train,50602.22292046198
2009-05-01,sim_59,train,54989.25891658017
2009-06-01,sim_59,train,36727.43536487574
2009-07-01,sim_59,train,53078.92674792503
2009-08-01,sim_59,train,122037.8215310908
2009-09-01,sim_59,train,38003.08976696704
2009-10-01,sim_59,train,61506.74698444885
2009-11-01,sim_59,train,86720.03875100103
2009-12-01,sim_59,train,89709.40826350226
2010-01-01,sim_59,train,95146.21707749265
2010-02-01,sim_59,train,92586.2827066963
2010-03-01,sim_59,train,104448.29871151928
2010-04-01,sim_59,train,67500.05797532262
2010-05-01,sim_59,train,60872.67726542204
2010-06-01,sim_59,train,59216.2892405596
2010-07-01,sim_59,train,72860.405263687
2010-08-01,sim_59,train,80412.82474812602
2010-09-01,sim_59,train,68034.48365303266
2010-10-01,sim_59,train,72751.16571938344
2010-11-01,sim_59,train,93608.93768705199
2010-12-01,sim_59,train,100842.1725567944
2011-01-01,sim_59,train,109516.00257893435
2011-02-01,sim_59,train,104357.5661057937
2011-03-01,sim_59,train,115595.02866055325
2011-04-01,sim_59,train,84662.56794652618
2011-05-01,sim_59,train,67125.39920284816
2011-06-01,sim_59,train,58273.21885640273
2011-07-01,sim_59,train,74548.17254343262
2011-08-01,sim_59,train,72811.48872721828
2011-09-01,sim_59,train,68342.6016848028
2011-10-01,sim_59,train,87335.27262131606
2011-11-01,sim_59,train,94885.90968171769
2011-12-01,sim_59,train,116764.87439828736
2012-01-01,sim_59,train,122139.91995037309
2012-02-01,sim_59,train,125531.05740447469
2012-03-01,sim_59,train,131305.36973334895
2012-04-01,sim_59,train,47617.95298317603
2012-05-01,sim_59,train,54296.66193081411
2012-06-01,sim_59,train,62836.831839290084
2012-07-01,sim_59,train,80390.50703290284
2012-08-01,sim_59,train,101570.80572260897
2012-09-01,sim_59,train,99176.34092799749
2012-10-01,sim_59,train,91120.69007425301
2012-11-01,sim_59,train,102425.52445155651
2012-12-01,sim_59,train,128043.66264722635
2013-01-01,sim_59,train,110910.76097638717
2013-02-01,sim_59,train,134145.72672907606
2013-03-01,sim_59,train,121430.23847028264
2013-04-01,sim_59,train,85657.79922105224
2013-05-01,sim_59,train,70340.30228936087
2013-06-01,sim_59,train,105083.26076457786
2013-07-01,sim_59,train,112644.70471899732
2013-08-01,sim_59,train,78709.37484737296
2013-09-01,sim_59,train,68019.5128434728
2013-10-01,sim_59,train,100866.68663426611
2013-11-01,sim_59,train,110538.45916674624
2013-12-01,sim_59,train,157699.4591732538
2014-01-01,sim_59,train,113553.7845960633
2014-02-01,sim_59,train,118720.58623499576
2014-03-01,sim_59,train,132160.4137698853
2014-04-01,sim_59,train,107320.0333125219
2014-05-01,sim_59,train,104280.46319706964
2014-06-01,sim_59,train,158457.76085402473
2014-07-01,sim_59,train,147360.05621707253
2014-08-01,sim_59,train,119069.02966646287
2014-09-01,sim_59,train,95462.40649708043
2014-10-01,sim_59,train,118678.30852867423
2014-11-01,sim_59,train,123360.30103498475
2014-12-01,sim_59,train,160622.89204405405
2015-01-01,sim_59,train,124189.91938251087
2015-02-01,sim_59,train,132469.18965012117
2015-03-01,sim_59,train,123380.40954923333
2015-04-01,sim_59,train,105141.91730412508
2015-05-01,sim_59,train,87345.6195736545
2015-06-01,sim_59,train,126706.64381725481
2015-07-01,sim_59,train,129740.4552932976
2015-08-01,sim_59,train,116515.27098057083
2015-09-01,sim_59,train,82083.79481944024
2015-10-01,sim_59,train,130915.99624912444
2015-11-01,sim_59,train,120396.24481747889
2015-12-01,sim_59,train,167530.1588192559
2016-01-01,sim_59,train,127106.38106277538
2016-02-01,sim_59,train,144270.91412835082
2016-03-01,sim_59,train,135973.20601052075
2016-04-01,sim_59,train,109820.55178692003
2016-05-01,sim_59,train,94328.49816005141
2016-06-01,sim_59,train,102554.32024235901
2016-07-01,sim_59,train,121066.75050838353
2016-08-01,sim_59,train,124138.68144078155
2016-09-01,sim_59,train,97125.9119433958
2016-10-01,sim_59,train,114490.15726116419
2016-11-01,sim_59,train,121761.97171587225
2016-12-01,sim_59,train,157428.19527049267
2017-01-01,sim_59,train,136342.9510954721
2017-02-01,sim_59,train,151364.9338134252
2017-03-01,sim_59,train,138164.2281441604
2017-04-01,sim_59,train,94935.07414750892
2017-05-01,sim_59,train,76135.1697681017
2017-06-01,sim_59,train,64200.99395072366
2017-07-01,sim_59,train,107722.21684879724
2017-08-01,sim_59,train,117213.18439695894
2017-09-01,sim_59,train,107773.03904718597
2017-10-01,sim_59,train,102632.37057940131
2017-11-01,sim_59,train,107469.03893180436
2017-12-01,sim_59,train,149198.35889929035
2018-01-01,sim_59,train,135453.49460751525
2018-02-01,sim_59,train,154832.67090953665
2018-03-01,sim_59,train,133214.5592317901
2018-04-01,sim_59,train,96863.83443293715
2018-05-01,sim_59,train,70258.7542619541
2018-06-01,sim_59,train,75543.14934677751
2018-07-01,sim_59,train,99396.30208563256
2018-08-01,sim_59,train,96507.72316827465
2018-09-01,sim_59,train,87200.15019114535
2018-10-01,sim_59,train,92264.22203222211
2018-11-01,sim_59,train,103313.9930515102
2018-12-01,sim_59,train,142148.90263055795
2019-01-01,sim_59,train,129942.0164315887
2019-02-01,sim_59,train,124387.84901454192
2019-03-01,sim_59,train,100121.55917368595
2019-04-01,sim_59,train,97270.89451268465
2019-05-01,sim_59,train,72075.50521846348
2019-06-01,sim_59,train,72929.74824617023
2019-07-01,sim_59,train,104770.42081597728
2019-08-01,sim_59,train,97532.7536143711
2019-09-01,sim_59,train,81304.39763670723
2019-10-01,sim_59,train,87006.99379134912
2019-11-01,sim_59,train,76191.21007645207
2019-12-01,sim_59,train,137357.135261941
2020-01-01,sim_59,train,131587.31028925275
2020-02-01,sim_59,train,144446.74263965583
2020-03-01,sim_59,train,134413.3531518267
2020-04-01,sim_59,train,103232.25553478625
2020-05-01,sim_59,train,79469.66329636413
2020-06-01,sim_59,train,93207.47270355876
2020-07-01,sim_59,train,96180.46063201744
2020-08-01,sim_59,train,96187.28530665499
2020-09-01,sim_59,train,85253.09372261929
2020-10-01,sim_59,train,90932.18474929006
2020-11-01,sim_59,train,98286.00378736395
2020-12-01,sim_59,train,125534.40527427665
2021-01-01,sim_59,train,140286.94915518272
2021-02-01,sim_59,train,145109.94558772823
2021-03-01,sim_59,train,125478.84310287712
2021-04-01,sim_59,train,88894.55069243473
2021-05-01,sim_59,train,75249.92532948665
2021-06-01,sim_59,train,91830.77708407072
2021-07-01,sim_59,train,98054.07245127708
2021-08-01,sim_59,train,93317.26799068332
2021-09-01,sim_59,train,78177.35052478904
2021-10-01,sim_59,train,93096.30909798047
2021-11-01,sim_59,train,102882.085370813
2021-12-01,sim_59,train,130984.89461083396
2022-01-01,sim_59,train,142525.00863940053
2022-02-01,sim_59,train,139447.8838779144
2022-03-01,sim_59,train,127040.94150087744
2022-04-01,sim_59,train,94858.23607112003
2022-05-01,sim_59,train,75612.36556421903
2022-06-01,sim_59,train,85648.92563248855
2022-07-01,sim_59,train,99794.83758158344
2022-08-01,sim_59,train,87881.8539905024
2022-09-01,sim_59,train,85105.74121580026
2022-10-01,sim_59,train,96441.44509890428
2022-11-01,sim_59,train,108615.04587074582
2022-12-01,sim_59,train,129897.61460690005
2023-01-01,sim_59,train,129630.6301970557
2023-02-01,sim_59,train,142904.89958848926
2023-03-01,sim_59,train,129469.02317301997
2023-04-01,sim_59,train,88237.83310324873
2023-05-01,sim_59,train,68557.36455599626
2023-06-01,sim_59,train,53079.904031532424
2023-07-01,sim_59,train,91217.27249339761
2023-08-01,sim_59,train,89275.80252975004
2023-09-01,sim_59,train,89193.35597839675
2023-10-01,sim_59,train,107679.56889090009
2023-11-01,sim_59,train,111656.50745360568
2023-12-01,sim_59,train,129697.00421038893
2024-01-01,sim_59,forecast,129015.06082540085
2024-02-01,sim_59,forecast,135381.12075704386
2024-03-01,sim_59,forecast,122963.20713862247
2024-04-01,sim_59,forecast,93310.11535976303
2024-05-01,sim_59,forecast,76630.48689241767
2024-06-01,sim_59,forecast,78308.95396055446
2024-07-01,sim_59,forecast,97475.05762747016
2024-08-01,sim_59,forecast,93384.82836851731
2024-09-01,sim_59,forecast,87378.17783833668
2024-10-01,sim_59,forecast,98937.29602056739
2024-11-01,sim_59,forecast,104458.75700338716
2024-12-01,sim_59,forecast,127318.32829259943
2000-01-01,sim_6,train,87853.63989090637
2000-02-01,sim_6,train,89549.8727454486
2000-03-01,sim_6,train,78661.4856940431
2000-04-01,sim_6,train,65901.34643936805
2000-05-01,sim_6,train,52118.93444418364
2000-06-01,sim_6,train,54625.77608763738
2000-07-01,sim_6,train,70137.10871067253
2000-08-01,sim_6,train,92047.50431998556
2000-09-01,sim_6,train,62775.87015850357
2000-10-01,sim_6,train,67674.38914792278
2000-11-01,sim_6,train,27592.106002269342
2000-12-01,sim_6,train,82492.35718796142
2001-01-01,sim_6,train,106945.8861677519
2001-02-01,sim_6,train,97814.48723532056
2001-03-01,sim_6,train,48273.29198126322
2001-04-01,sim_6,train,86963.4685928693
2001-05-01,sim_6,train,71134.44619252646
2001-06-01,sim_6,train,50334.29666138772
2001-07-01,sim_6,train,77798.70607144109
2001-08-01,sim_6,train,64110.68733666137
2001-09-01,sim_6,train,25686.41477090765
2001-10-01,sim_6,train,68886.05560579989
2001-11-01,sim_6,train,64341.74006815722
2001-12-01,sim_6,train,23300.339938130426
2002-01-01,sim_6,train,86583.09373062903
2002-02-01,sim_6,train,76667.9832798924
2002-03-01,sim_6,train,71849.22309285049
2002-04-01,sim_6,train,61635.33178925294
2002-05-01,sim_6,train,41808.58277853926
2002-06-01,sim_6,train,47886.043732472324
2002-07-01,sim_6,train,63040.68598349727
2002-08-01,sim_6,train,63249.50153879979
2002-09-01,sim_6,train,51807.95531165182
2002-10-01,sim_6,train,55005.08606627449
2002-11-01,sim_6,train,50650.29923226864
2002-12-01,sim_6,train,58524.30633427914
2003-01-01,sim_6,train,82143.40275924453
2003-02-01,sim_6,train,74413.99586614114
2003-03-01,sim_6,train,62641.321643364674
2003-04-01,sim_6,train,52822.58898441115
2003-05-01,sim_6,train,45218.54216302133
2003-06-01,sim_6,train,42130.02539886262
2003-07-01,sim_6,train,52465.05027313588
2003-08-01,sim_6,train,53642.9446087105
2003-09-01,sim_6,train,47356.50312819134
2003-10-01,sim_6,train,66149.13377894362
2003-11-01,sim_6,train,49155.48146617257
2003-12-01,sim_6,train,72055.64860201589
2004-01-01,sim_6,train,139961.2022605278
2004-02-01,sim_6,train,57080.53389625058
2004-03-01,sim_6,train,67331.08154805808
2004-04-01,sim_6,train,74891.26640471155
2004-05-01,sim_6,train,54550.73094997564
2004-06-01,sim_6,train,59147.99564837193
2004-07-01,sim_6,train,26836.361713627848
2004-08-01,sim_6,train,45593.9239260632
2004-09-01,sim_6,train,29612.73637557643
2004-10-01,sim_6,train,44262.070194258624
2004-11-01,sim_6,train,81718.92060738432
2004-12-01,sim_6,train,109737.14335693048
2005-01-01,sim_6,train,104895.33521378302
2005-02-01,sim_6,train,93070.60070745903
2005-03-01,sim_6,train,75211.39765369843
2005-04-01,sim_6,train,70067.30579068362
2005-05-01,sim_6,train,55707.887057469714
2005-06-01,sim_6,train,57483.45022104452
2005-07-01,sim_6,train,77263.07019995699
2005-08-01,sim_6,train,54270.67079855724
2005-09-01,sim_6,train,54047.93471020422
2005-10-01,sim_6,train,69565.0568948061
2005-11-01,sim_6,train,70124.57360017055
2005-12-01,sim_6,train,76860.59931385734
2006-01-01,sim_6,train,111452.70663721098
2006-02-01,sim_6,train,91046.3422041048
2006-03-01,sim_6,train,75743.41286585071
2006-04-01,sim_6,train,56421.661512892904
2006-05-01,sim_6,train,53936.650623221554
2006-06-01,sim_6,train,52575.05691547562
2006-07-01,sim_6,train,63696.70069205126
2006-08-01,sim_6,train,52244.214841209185
2006-09-01,sim_6,train,54479.820429430285
2006-10-01,sim_6,train,58703.31661631221
2006-11-01,sim_6,train,55073.36047903719
2006-12-01,sim_6,train,69357.02462940192
2007-01-01,sim_6,train,94275.25448290056
2007-02-01,sim_6,train,84856.21514023641
2007-03-01,sim_6,train,92786.8051701526
2007-04-01,sim_6,train,65592.03638390897
2007-05-01,sim_6,train,54738.269693125185
2007-06-01,sim_6,train,48166.92498867541
2007-07-01,sim_6,train,60254.004358377555
2007-08-01,sim_6,train,49866.571544235376
2007-09-01,sim_6,train,50011.753706142656
2007-10-01,sim_6,train,56538.80626852879
2007-11-01,sim_6,train,62344.64675945459
2007-12-01,sim_6,train,73328.02555542836
2008-01-01,sim_6,train,99746.30119805418
2008-02-01,sim_6,train,88881.80712431169
2008-03-01,sim_6,train,80922.91514845932
2008-04-01,sim_6,train,63662.80013514064
2008-05-01,sim_6,train,47680.87550633292
2008-06-01,sim_6,train,49032.57807234058
2008-07-01,sim_6,train,65613.53847787499
2008-08-01,sim_6,train,51995.383340278546
2008-09-01,sim_6,train,49236.078274707594
2008-10-01,sim_6,train,61154.306088099576
2008-11-01,sim_6,train,65364.647682778144
2008-12-01,sim_6,train,66713.88276993921
2009-01-01,sim_6,train,96747.82979962812
2009-02-01,sim_6,train,96059.6785062952
2009-03-01,sim_6,train,102387.08582166766
2009-04-01,sim_6,train,67981.28611036536
2009-05-01,sim_6,train,55770.070680445344
2009-06-01,sim_6,train,48798.156102792156
2009-07-01,sim_6,train,56691.664988590244
2009-08-01,sim_6,train,63741.16461950914
2009-09-01,sim_6,train,69759.29469403897
2009-10-01,sim_6,train,62957.74342136423
2009-11-01,sim_6,train,76907.37570045734
2009-12-01,sim_6,train,93338.33054935609
2010-01-01,sim_6,train,104218.85104484706
2010-02-01,sim_6,train,105711.53780910827
2010-03-01,sim_6,train,105845.68732863161
2010-04-01,sim_6,train,77528.95261055164
2010-05-01,sim_6,train,58987.61646185345
2010-06-01,sim_6,train,59550.26800662699
2010-07-01,sim_6,train,75876.29016752286
2010-08-01,sim_6,train,63946.59514429975
2010-09-01,sim_6,train,61609.610878949614
2010-10-01,sim_6,train,79800.68983254136
2010-11-01,sim_6,train,86988.71981376236
2010-12-01,sim_6,train,94862.6802337931
2011-01-01,sim_6,train,99697.76649288865
2011-02-01,sim_6,train,111802.6258466232
2011-03-01,sim_6,train,125014.06251569855
2011-04-01,sim_6,train,81707.67772547546
2011-05-01,sim_6,train,60710.947244975214
2011-06-01,sim_6,train,61470.86142560421
2011-07-01,sim_6,train,67297.42179858644
2011-08-01,sim_6,train,78640.47696054378
2011-09-01,sim_6,train,66488.0785322286
2011-10-01,sim_6,train,85463.01470262479
2011-11-01,sim_6,train,97769.16742400077
2011-12-01,sim_6,train,119592.15546699677
2012-01-01,sim_6,train,92064.31443585748
2012-02-01,sim_6,train,96327.67692484391
2012-03-01,sim_6,train,106181.93647376768
2012-04-01,sim_6,train,106273.01378535468
2012-05-01,sim_6,train,99030.95639464376
2012-06-01,sim_6,train,88635.91979561401
2012-07-01,sim_6,train,101374.434484982
2012-08-01,sim_6,train,78408.10287677498
2012-09-01,sim_6,train,67406.90667526117
2012-10-01,sim_6,train,79140.96234721575
2012-11-01,sim_6,train,91389.37335574583
2012-12-01,sim_6,train,118806.91613117304
2013-01-01,sim_6,train,115872.4128064824
2013-02-01,sim_6,train,129218.6879155723
2013-03-01,sim_6,train,114065.66075338298
2013-04-01,sim_6,train,90508.97557705863
2013-05-01,sim_6,train,71782.91223565217
2013-06-01,sim_6,train,116837.37034140776
2013-07-01,sim_6,train,116989.99412237485
2013-08-01,sim_6,train,71471.24937216025
2013-09-01,sim_6,train,61964.2264325415
2013-10-01,sim_6,train,99176.49700346589
2013-11-01,sim_6,train,109652.7126639962
2013-12-01,sim_6,train,148075.0551047103
2014-01-01,sim_6,train,119638.1545294055
2014-02-01,sim_6,train,141352.23165966477
2014-03-01,sim_6,train,131598.0136155797
2014-04-01,sim_6,train,105829.96757138961
2014-05-01,sim_6,train,94053.0989898055
2014-06-01,sim_6,train,138276.91783098463
2014-07-01,sim_6,train,137974.79289361322
2014-08-01,sim_6,train,115067.48768478209
2014-09-01,sim_6,train,92189.91492402367
2014-10-01,sim_6,train,121217.16188896172
2014-11-01,sim_6,train,126792.81091638794
2014-12-01,sim_6,train,183794.31672409867
2015-01-01,sim_6,train,132930.351363999
2015-02-01,sim_6,train,141252.76652858395
2015-03-01,sim_6,train,133412.27649950684
2015-04-01,sim_6,train,94519.52795287315
2015-05-01,sim_6,train,85546.62780191841
2015-06-01,sim_6,train,118522.69984954994
2015-07-01,sim_6,train,132096.37778028956
2015-08-01,sim_6,train,116322.73550530928
2015-09-01,sim_6,train,78097.34259050136
2015-10-01,sim_6,train,104387.20497166432
2015-11-01,sim_6,train,112121.50593576362
2015-12-01,sim_6,train,164308.9312027887
2016-01-01,sim_6,train,129938.29917648337
2016-02-01,sim_6,train,144602.5876312512
2016-03-01,sim_6,train,124628.36822241869
2016-04-01,sim_6,train,101043.07319039005
2016-05-01,sim_6,train,86861.84306595824
2016-06-01,sim_6,train,105027.50414240628
2016-07-01,sim_6,train,128826.66670990754
2016-08-01,sim_6,train,130729.98565474016
2016-09-01,sim_6,train,104954.8591226264
2016-10-01,sim_6,train,118250.98356841129
2016-11-01,sim_6,train,121309.15098545807
2016-12-01,sim_6,train,170714.4408263141
2017-01-01,sim_6,train,135529.48932861927
2017-02-01,sim_6,train,139288.18097707746
2017-03-01,sim_6,train,135389.29989275069
2017-04-01,sim_6,train,97574.11069554383
2017-05-01,sim_6,train,76941.02023958758
2017-06-01,sim_6,train,69241.6850620137
2017-07-01,sim_6,train,112705.4402498578
2017-08-01,sim_6,train,121224.08180991141
2017-09-01,sim_6,train,93393.42531209334
2017-10-01,sim_6,train,103341.49354492067
2017-11-01,sim_6,train,103600.69421540969
2017-12-01,sim_6,train,146249.39777311933
2018-01-01,sim_6,train,132659.04418418204
2018-02-01,sim_6,train,147348.6644623911
2018-03-01,sim_6,train,136244.57341458104
2018-04-01,sim_6,train,101043.45443020476
2018-05-01,sim_6,train,83259.15200025596
2018-06-01,sim_6,train,75596.13283485347
2018-07-01,sim_6,train,95457.33244190479
2018-08-01,sim_6,train,111830.3881103852
2018-09-01,sim_6,train,90931.17900393993
2018-10-01,sim_6,train,96912.13370763934
2018-11-01,sim_6,train,102990.34607533716
2018-12-01,sim_6,train,136486.53029294772
